CellID	CD45	CD20	CD19	CD8a	CD56	CD123	CD38	Vimentin	CD14	CD68	CD45_RA	CD31	CD66b	CD3	CD25	CD45_RO	HLA_DR	CD8_CK18	CD4	DNA1	DNA2	CD16	x	y	column_centroid	row_centroid	Area	MajorAxisLength	MinorAxisLength	Eccentricity	Solidity	Extent	Orientation
293	1.783783784	0.036036036	0.045045045	0.036036036	0.0	0.018018018	0.018018018	0.063063063	0.036036036	0.072072072	0.144144144	0.279279279	0.135135135	0.045045045	0.036036036	3.774774775	0.099099099	0.027027027	0.063063063	9.459459459	15.75675676	1.0	832.1405944176618	491.2956389792756	221.0720721	287.4774775	111	12.97289455	10.96144704	0.534845327	0.982300885	0.711538462	-0.866185402
294	2.991735537	0.049586777	0.041322314	0.033057851	0.008264463	0.041322314	0.008264463	0.140495868	0.173553719	0.107438017	0.190082645	0.123966942	0.066115702	0.074380165	0.090909091	6.396694215	0.297520661	0.024793388	0.049586777	8.842975207	14.37190083	1.181818182	882.1777034447074	445.37903794592904	336.7190083	290.1239669	121	12.88890436	11.95736292	0.373263622	0.968	0.775641026	-0.25539741
295	2.816793893	0.015267176	0.015267176	0.030534351	0.022900763	0.030534351	0.091603053	0.106870229	0.175572519	0.198473282	0.20610687	0.091603053	0.061068702	0.030534351	0.053435115	4.564885496	0.190839695	0.015267176	0.061068702	8.030534351	13.90076336	1.099236641	827.8345777606227	498.3437038921414	207.4656489	291.0534351	131	13.24907886	12.62980001	0.302155265	0.97761194	0.775147929	-0.141019756
296	3.428571429	0.116883117	0.012987013	0.012987013	0.0	0.051948052	0.051948052	2.25974026	0.194805195	0.051948052	0.181818182	0.012987013	0.285714286	1.272727273	0.025974026	4.779220779	0.116883117	0.025974026	2.402597403	12.93506494	21.68831169	0.727272727	787.8185650183179	536.5219470452321	113.2597403	290.7272727	77	10.05476245	9.750578844	0.244110946	0.950617284	0.77	-1.110105143
297	4.196428571	0.125	0.0	0.017857143	0.035714286	0.017857143	0.053571429	3.428571429	0.25	0.071428571	0.267857143	0.017857143	0.285714286	1.482142857	0.053571429	12.14285714	0.267857143	0.0	3.553571429	17.57142857	28.96428571	1.017857143	779.2631244565337	545.9954520522805	91.57142857	292.2678571	56	9.663597122	7.706185751	0.60339184	0.918032787	0.622222222	-1.093281317
298	3.426666667	0.026666667	0.013333333	0.013333333	0.0	0.0	0.12	5.08	0.16	0.04	0.266666667	0.053333333	0.253333333	2.32	0.026666667	4.013333333	0.16	0.0	2.32	14.50666667	21.52	1.24	845.0183855056334	483.19182280620134	246.4533333	292.72	75	10.15355146	9.402986138	0.3773308	0.961538462	0.75	-1.056172885
299	2.223684211	2.118421053	0.026315789	0.065789474	0.0	0.197368421	0.026315789	0.276315789	0.118421053	0.171052632	9.407894737	0.223684211	0.144736842	0.052631579	0.039473684	0.157894737	0.078947368	0.013157895	0.026315789	13.44736842	23.57894737	1.118421053	810.9970883611854	516.1900644690558	165.7236842	293.1052632	76	10.38328646	9.383582905	0.428124153	0.926829268	0.628099174	-0.937074745
300	6.481012658	0.101265823	0.012658228	0.063291139	0.0	0.050632911	0.063291139	6.493670886	0.253164557	0.037974684	0.164556962	0.037974684	0.278481013	2.215189873	0.088607595	19.2278481	0.556962025	0.012658228	3.405063291	13.5443038	23.72151899	0.924050633	758.3001869515003	567.8128471298137	40.07594937	294.3291139	79	10.34796786	9.78014185	0.32670371	0.951807229	0.718181818	1.426593363
301	4.5125	0.0625	0.025	0.0	0.025	0.025	0.0125	0.8125	0.15	0.075	2.65	0.175	0.2875	3.2625	0.05	1.3	0.0375	0.025	3.0	13.775	21.6625	1.0	804.4634175355498	523.582146252784	148.975	294.475	80	10.84633402	9.420033883	0.495690332	0.952380952	0.727272727	1.445286391
302	4.842105263	2.438596491	0.035087719	0.01754386	0.01754386	0.0	0.01754386	3.228070175	0.157894737	0.175438596	17.71929825	0.157894737	0.280701754	0.175438596	0.035087719	0.403508772	0.122807018	0.01754386	0.122807018	14.01754386	22.26315789	1.035087719	784.3470566621816	545.7207480820875	98.14035088	297.9298246	57	9.8837207	7.466100667	0.655271172	1.0	0.633333333	-0.7423748
303	4.854545455	0.309090909	0.0	0.0	0.0	0.036363636	0.054545455	3.963636364	0.2	0.036363636	0.109090909	0.054545455	0.2	1.4	0.072727273	18.50909091	0.727272727	0.0	3.509090909	13.32727273	22.87272727	0.981818182	909.942701884306	425.7237939517963	394.0181818	298.7454545	55	9.307860913	7.581911245	0.580064215	0.964912281	0.6875	1.306654618
304	4.75	0.289473684	0.026315789	0.0	2.157894737	0.013157895	0.078947368	2.644736842	0.131578947	0.026315789	15.30263158	0.276315789	0.263157895	0.315789474	0.013157895	0.328947368	0.039473684	0.0	0.092105263	11.75	19.43421053	1.197368421	765.8770228732412	563.8221577576674	54.09210526	298.3684211	76	11.06944897	8.84972966	0.600701533	0.915662651	0.690909091	1.228396622
305	3.009090909	0.027272727	0.018181818	0.027272727	0.018181818	0.045454545	0.027272727	4.136363636	0.2	0.1	0.118181818	0.054545455	0.218181818	1.563636364	0.109090909	4.672727273	0.145454545	0.018181818	1.854545455	15.92727273	27.20909091	1.036363636	893.9501137810726	441.32486306066056	355.9636364	299.0363636	110	12.80410582	10.93841505	0.519797266	0.990990991	0.769230769	1.156855913
306	2.524390244	0.93902439	0.036585366	0.036585366	0.024390244	0.024390244	0.024390244	0.353658537	0.109756098	0.06097561	6.353658537	0.048780488	0.182926829	0.097560976	0.012195122	0.280487805	0.097560976	0.0	0.024390244	12.93902439	21.70731707	0.841463415	834.1610372518153	502.64692364754694	210.1585366	303.804878	82	10.62407419	9.851120448	0.374455037	0.953488372	0.745454545	1.360798734
307	5.909090909	0.106060606	0.03030303	0.015151515	0.060606061	0.015151515	0.090909091	10.12121212	0.287878788	0.121212121	0.378787879	0.03030303	0.181818182	1.712121212	0.045454545	7.681818182	0.303030303	0.045454545	0.106060606	13.15151515	21.09090909	1.090909091	883.0144110798221	456.16790033716967	325.0151515	304.3636364	66	9.615236101	8.902024543	0.377952832	0.942857143	0.733333333	-0.277722422
308	4.659574468	0.117021277	0.042553191	0.0	0.0	0.031914894	0.095744681	8.936170213	10.10638298	4.957446809	2.021276596	0.595744681	0.361702128	0.053191489	0.031914894	0.893617021	0.20212766	0.031914894	0.425531915	10.45744681	17.24468085	0.861702128	821.8318770058748	514.9103433418642	180.5425532	304.3191489	94	11.15947405	10.80676609	0.249426024	0.969072165	0.712121212	1.488625431
309	5.632352941	0.073529412	0.044117647	0.014705882	0.014705882	0.132352941	0.029411765	2.044117647	0.279411765	0.176470588	0.176470588	0.544117647	0.352941176	0.058823529	0.044117647	14.80882353	0.470588235	0.073529412	0.176470588	7.514705882	13.75	1.058823529	887.4586780211715	453.2424061072251	333.9264706	306.0147059	68	10.86314402	8.290094448	0.646233768	0.906666667	0.618181818	-0.391855075
310	2.811188811	0.034965035	0.041958042	0.041958042	0.027972028	0.034965035	0.027972028	0.146853147	0.174825175	0.146853147	0.160839161	0.153846154	0.090909091	0.097902098	0.013986014	5.146853147	0.195804196	0.006993007	0.06993007	7.524475524	13.11888112	0.881118881	794.7824656384826	542.2426081154783	115.0629371	305.972028	143	15.11833439	12.11382204	0.598306976	0.959731544	0.733333333	-0.368535718
311	5.28125	0.0390625	0.0390625	0.0078125	0.015625	0.0234375	0.0625	3.4765625	0.21875	0.078125	3.78125	0.1953125	0.3203125	3.734375	0.0625	8.578125	0.359375	0.015625	3.3125	16.6796875	28.5078125	0.8984375	842.0731123449136	494.4858579056626	229.5078125	303.1171875	128	16.02124178	10.54628412	0.752782933	0.927536232	0.775757576	0.125387784
312	5.969230769	0.046153846	0.030769231	0.061538462	0.061538462	0.046153846	0.046153846	2.230769231	0.246153846	0.061538462	4.923076923	0.169230769	0.107692308	1.861538462	0.076923077	1.230769231	0.061538462	0.0	0.076923077	14.89230769	22.46153846	1.092307692	767.7319167863357	569.1423697521853	50.09230769	307.0923077	65	9.851073755	8.487492521	0.507621054	0.970149254	0.722222222	1.126174447
313	2.557377049	0.049180328	0.032786885	0.0	0.008196721	0.024590164	0.008196721	0.163934426	0.12295082	0.163934426	0.098360656	0.163934426	0.081967213	0.073770492	0.057377049	4.040983607	0.114754098	0.008196721	0.049180328	7.754098361	12.71311475	0.803278689	876.9758166843349	464.8428972440552	307.3606557	307.8934426	122	12.61742946	12.50232511	0.134766727	0.960629921	0.721893491	1.034018176
314	2.208333333	0.020833333	0.03125	0.010416667	0.020833333	0.010416667	0.0	0.177083333	0.208333333	0.166666667	0.177083333	0.09375	0.104166667	0.052083333	0.072916667	3.28125	0.09375	0.010416667	0.114583333	7.625	13.67708333	0.729166667	760.4613031586748	578.4860284370837	30.13541667	309.9895833	96	13.04864935	9.904760367	0.651015973	0.905660377	0.615384615	-1.194856923
315	3.256198347	0.066115702	0.008264463	0.024793388	0.0	0.049586777	0.049586777	0.107438017	0.165289256	0.140495868	0.198347107	0.157024793	0.066115702	0.115702479	0.033057851	6.165289256	0.256198347	0.033057851	0.074380165	8.198347107	13.09917355	0.909090909	791.2703646652533	549.6494999235176	102.0082645	310.9256198	121	12.91830437	12.00150263	0.370002397	0.96031746	0.715976331	0.147244905
316	1.905109489	0.02189781	0.01459854	0.0	0.01459854	0.01459854	0.051094891	0.072992701	0.072992701	0.160583942	0.087591241	0.145985401	0.051094891	0.04379562	0.02919708	3.051094891	0.065693431	0.02189781	0.051094891	6.416058394	10.39416058	0.788321168	809.2736900979926	533.7451863475242	142.8905109	312.6350365	137	13.55917854	12.91808008	0.303854376	0.971631206	0.752747253	0.615676641
317	2.252525253	0.070707071	0.01010101	0.03030303	0.0	0.01010101	0.03030303	0.090909091	0.272727273	0.141414141	0.141414141	0.141414141	0.080808081	0.02020202	0.03030303	4.161616162	0.141414141	0.03030303	0.04040404	8.04040404	14.53535354	0.919191919	820.2582978077255	524.7227914117194	167.030303	314.5151515	99	12.80806313	10.09529352	0.615421358	0.933962264	0.692307692	-1.22515299
318	0.307017544	0.035087719	0.01754386	0.026315789	0.01754386	0.035087719	0.01754386	0.184210526	0.043859649	0.026315789	0.192982456	0.026315789	0.043859649	0.035087719	0.01754386	0.324561404	0.00877193	0.00877193	0.01754386	6.236842105	10.63157895	0.701754386	787.3846976865848	556.8066229908745	88.78947368	315.1315789	114	12.41511267	11.79807685	0.311336847	0.95	0.730769231	1.210020865
319	0.373134328	0.02238806	0.037313433	0.007462687	0.0	0.02238806	0.014925373	0.582089552	0.089552239	0.104477612	0.164179104	0.067164179	0.111940299	0.037313433	0.037313433	0.388059701	0.037313433	0.0	0.02238806	6.917910448	11.94776119	0.865671642	833.397594693623	513.5151398390732	196.3955224	316.2537313	134	14.65821064	11.83938108	0.589598883	0.930555556	0.687179487	1.393577333
320	2.552380952	0.019047619	0.028571429	0.028571429	0.0	0.0	0.019047619	0.095238095	0.114285714	0.142857143	0.161904762	0.095238095	0.104761905	0.123809524	0.028571429	4.104761905	0.180952381	0.028571429	0.085714286	6.923809524	12.3047619	0.666666667	847.9227681674934	499.439385274589	230.847619	316.1047619	105	13.60642312	10.27220179	0.655779592	0.905172414	0.681818182	1.451627135
321	4.247191011	0.08988764	0.02247191	0.0	0.04494382	0.056179775	0.06741573	1.898876404	5.93258427	4.573033708	0.179775281	0.314606742	0.314606742	0.078651685	0.056179775	6.348314607	0.247191011	0.056179775	0.112359551	14.47191011	23.94382022	1.101123596	873.4809522945353	475.66909566583894	290.2921348	317.0674157	89	10.99248925	10.40186944	0.323375855	0.978021978	0.73553719	1.281007039
322	3.666666667	2.014492754	0.014492754	0.014492754	0.0	0.115942029	0.028985507	0.507246377	0.115942029	0.057971014	16.07246377	0.057971014	0.304347826	0.028985507	0.043478261	0.347826087	0.130434783	0.0	0.014492754	21.33333333	35.52173913	0.710144928	769.387381381727	576.3966431440048	43.56521739	317.9565217	69	9.921384847	9.000225326	0.420798489	0.932432432	0.766666667	0.324179966
323	4.653061224	1.265306122	0.06122449	0.020408163	0.020408163	0.12244898	0.0	0.224489796	0.081632653	0.040816327	11.51020408	0.102040816	0.244897959	0.040816327	0.102040816	1.836734694	0.081632653	0.020408163	0.040816327	15.85714286	29.06122449	0.897959184	765.8428925184921	580.0864827414109	34.85714286	318.3061224	49	9.416297523	7.247609486	0.638420445	0.907407407	0.680555556	0.101373872
324	2.698275862	0.086206897	0.00862069	0.0	0.025862069	0.086206897	0.017241379	0.043103448	0.224137931	0.163793103	0.163793103	0.206896552	0.120689655	0.017241379	0.043103448	5.24137931	0.146551724	0.043103448	0.094827586	10.15517241	17.35344828	0.827586207	826.8523618030683	521.063449883506	179.4482759	317.8017241	116	13.17954065	11.26362589	0.519238099	0.974789916	0.743589744	-0.595694259
325	4.231707317	0.097560976	0.024390244	0.012195122	0.048780488	0.012195122	0.024390244	3.268292683	0.280487805	0.036585366	0.097560976	0.048780488	0.207317073	3.12195122	0.12195122	12.57317073	0.512195122	0.036585366	2.890243902	12.45121951	20.48780488	0.804878049	905.7672803620321	447.19760886560323	363.5487805	320.195122	82	10.96365746	9.60841886	0.481605554	0.953488372	0.683333333	-1.408531077
326	2.411290323	0.040322581	0.032258065	0.008064516	0.008064516	0.0	0.024193548	0.056451613	0.233870968	0.10483871	0.10483871	0.25	0.177419355	0.032258065	0.016129032	4.225806452	0.096774194	0.040322581	0.056451613	8.596774194	14.46774194	1.209677419	882.5041029945604	471.27876267566523	306.5564516	322.3225806	124	12.82475955	12.38638465	0.259220823	0.976377953	0.733727811	-0.552353257
327	5.305555556	0.138888889	0.069444444	0.013888889	0.0	0.069444444	0.097222222	1.916666667	0.402777778	0.194444444	0.180555556	0.361111111	0.291666667	0.097222222	0.055555556	12.72222222	0.375	0.027777778	0.111111111	13.93055556	25.40277778	1.222222222	825.0263824472692	528.4404443555882	168.5	324.7083333	72	10.55877331	8.732829221	0.562101086	0.96	0.727272727	1.380103835
328	4.204545455	0.068181818	0.034090909	0.0	0.068181818	0.0	0.056818182	5.284090909	0.306818182	0.136363636	0.238636364	0.147727273	0.215909091	2.045454545	0.056818182	4.318181818	0.181818182	0.0	0.136363636	13.59090909	22.34090909	1.056818182	847.1970105804457	509.3303741381442	218.2840909	327.3977273	88	11.3101858	9.976477857	0.471101436	0.936170213	0.666666667	0.775208862
329	2.663043478	0.076086957	0.010869565	0.010869565	0.010869565	0.065217391	0.02173913	0.173913043	0.086956522	0.173913043	0.413043478	0.130434783	0.076086957	0.0	0.054347826	5.043478261	0.217391304	0.010869565	0.043478261	7.576086957	12.38043478	1.163043478	770.4021699571358	583.4124188321658	36.5326087	327.7717391	92	14.38716179	8.67694351	0.797663158	0.901960784	0.657142857	1.402318022
330	2.038834951	0.048543689	0.029126214	0.058252427	0.029126214	0.019417476	0.019417476	0.116504854	0.165048544	0.300970874	0.058252427	0.116504854	0.097087379	0.077669903	0.019417476	3.932038835	0.203883495	0.019417476	0.058252427	8.922330097	15.04854369	0.912621359	854.9079806496251	502.6814236132076	235.6019417	328.3300971	103	12.37383673	10.69106419	0.503482202	0.944954128	0.715277778	-0.57930419
331	2.36	0.04	0.008	0.048	0.008	0.056	0.048	0.12	0.144	0.208	0.064	0.296	0.152	0.016	0.064	5.52	0.088	0.056	0.024	9.168	15.08	1.024	862.9430410667289	494.9798936546911	254.56	328.352	125	13.66125592	11.87274285	0.494669175	0.984251969	0.686813187	0.83915935
332	2.760330579	0.0	0.049586777	0.05785124	0.016528926	0.008264463	0.033057851	0.066115702	0.338842975	0.223140496	0.05785124	0.140495868	0.115702479	0.033057851	0.016528926	5.644628099	0.223140496	0.041322314	0.066115702	6.570247934	11.19008264	1.132231405	875.8034987381046	481.94792230971126	285.7355372	327.5206612	121	13.3395105	11.81703533	0.463938828	0.9453125	0.715976331	1.547790582
333	3.025974026	0.012987013	0.038961039	0.012987013	0.025974026	0.051948052	0.025974026	0.051948052	0.142857143	0.168831169	0.012987013	0.12987013	0.051948052	0.038961039	0.090909091	5.285714286	0.168831169	0.025974026	0.064935065	12.68831169	21.57142857	1.220779221	862.4103366431854	501.0519096815024	246.7402597	335.1818182	77	13.52490502	7.377643077	0.838120091	0.974683544	0.583333333	0.690510312
334	2.627659574	0.021276596	0.031914894	0.0	0.031914894	0.021276596	0.010638298	0.127659574	0.585106383	0.329787234	0.053191489	0.095744681	0.191489362	0.042553191	0.010638298	5.29787234	0.212765957	0.021276596	0.095744681	8.70212766	14.03191489	0.893617021	884.6994318711822	479.5165190039369	299.5319149	335.0319149	94	12.46503235	9.793340778	0.618652054	0.949494949	0.712121212	-0.964519771
335	4.885416667	0.083333333	0.010416667	0.010416667	0.03125	0.072916667	0.041666667	7.770833333	9.072916667	3.989583333	0.614583333	0.416666667	0.229166667	0.09375	0.020833333	4.375	0.354166667	0.03125	0.291666667	11.625	19.125	0.947916667	924.5331112118907	441.1116856115937	393.78125	334.8645833	96	11.95712468	10.35864252	0.49949719	0.96	0.79338843	-0.925443822
336	6.727272727	0.121212121	0.0	0.03030303	0.045454545	0.121212121	0.090909091	11.10606061	9.46969697	3.318181818	1.621212121	0.545454545	0.257575758	0.136363636	0.090909091	3.363636364	0.318181818	0.045454545	0.560606061	16.03030303	26.1969697	0.96969697	836.5287077251209	526.2126854744658	185.2575758	335.5454545	66	9.884512882	8.751900496	0.46480046	0.904109589	0.66	-1.403785207
337	2.475806452	0.040322581	0.040322581	0.024193548	0.008064516	0.032258065	0.0	0.225806452	0.338709677	0.193548387	0.056451613	0.072580645	0.137096774	0.064516129	0.024193548	4.338709677	0.10483871	0.048387097	0.072580645	7.370967742	12.71774194	1.080645161	843.0035557436986	521.327404192905	198.9758065	337.1854839	124	12.89918718	12.29815779	0.301691378	0.96875	0.733727811	-0.594149748
338	0.304347826	0.007246377	0.043478261	0.036231884	0.028985507	0.057971014	0.014492754	0.144927536	0.072463768	0.02173913	0.094202899	0.065217391	0.014492754	0.007246377	0.0	0.137681159	0.0	0.028985507	0.02173913	8.072463768	14.38405797	1.137681159	801.5443402146152	561.732296717056	100.3695652	337.8913043	138	13.54176168	13.07226379	0.261033917	0.965034965	0.816568047	-0.050717469
339	1.461538462	0.527472527	0.043956044	0.032967033	0.0	0.032967033	0.010989011	0.21978022	0.054945055	0.098901099	4.681318681	0.21978022	0.197802198	0.054945055	0.054945055	0.263736264	0.120879121	0.032967033	0.0	11.32967033	20.10989011	0.989010989	814.8092979430673	549.6764138331574	130.8901099	338.7362637	91	11.35262424	10.3184854	0.416997773	0.957894737	0.689393939	-0.941829477
340	2.734375	0.015625	0.03125	0.0078125	0.0078125	0.015625	0.015625	0.109375	0.1015625	0.140625	0.0703125	0.1484375	0.1328125	0.03125	0.046875	5.359375	0.125	0.0234375	0.03125	7.9453125	12.2109375	0.7421875	791.322472580186	573.1865778628315	74.296875	339.8984375	128	13.58133198	12.31248254	0.422046883	0.941176471	0.75739645	-0.195723061
341	4.755555556	0.077777778	0.055555556	0.033333333	0.0	0.077777778	0.022222222	0.722222222	4.622222222	4.711111111	0.033333333	0.388888889	0.144444444	0.022222222	0.033333333	8.566666667	0.4	0.066666667	0.7	13.45555556	25.32222222	1.122222222	860.9642142202852	506.915544131738	238.0444444	340.6777778	90	11.66468255	10.15535476	0.491979045	0.927835052	0.576923077	-0.096198183
342	1.796460177	0.03539823	0.026548673	0.026548673	0.03539823	0.053097345	0.044247788	0.044247788	0.079646018	0.132743363	0.053097345	0.203539823	0.097345133	0.044247788	0.017699115	3.716814159	0.168141593	0.017699115	0.017699115	8.0	13.48672566	0.884955752	796.6090057702974	568.0895733579058	86.80530973	339.8761062	113	12.30028497	11.81238087	0.278852584	0.965811966	0.856060606	-0.0569988
343	2.754716981	0.075471698	0.0	0.037735849	0.0	0.075471698	0.094339623	3.735849057	0.283018868	0.094339623	4.58490566	0.075471698	0.283018868	3.20754717	0.0	0.396226415	0.018867925	0.056603774	2.226415094	18.62264151	30.0	1.245283019	837.9721236153184	531.3710008993254	180.9433962	343.5849057	53	9.644575753	7.112604032	0.675377769	0.946428571	0.6625	1.06249212
344	2.571428571	0.142857143	0.0	0.017857143	0.017857143	0.017857143	0.053571429	4.910714286	0.196428571	0.071428571	0.357142857	0.0	0.125	1.553571429	0.017857143	9.375	0.392857143	0.035714286	2.25	17.39285714	30.5	1.017857143	908.1431450643543	463.07377653824625	347.7321429	342.5	56	9.803560344	7.418083289	0.653794247	0.965517241	0.622222222	0.733079954
345	2.872881356	0.042372881	0.0	0.127118644	0.0	0.033898305	0.008474576	0.101694915	0.228813559	0.271186441	0.076271186	0.237288136	0.177966102	0.025423729	0.076271186	4.974576271	0.177966102	0.016949153	0.033898305	7.423728814	12.99152542	0.762711864	890.889098102831	482.57519500124266	303.5254237	346.0932203	118	13.67405574	11.30425016	0.562652824	0.921875	0.698224852	-0.819152923
346	3.076923077	2.423076923	0.019230769	0.019230769	0.038461538	0.0	0.096153846	2.788461538	0.096153846	0.096153846	11.44230769	0.307692308	0.192307692	0.019230769	0.019230769	0.288461538	0.057692308	0.038461538	0.096153846	16.03846154	28.32692308	1.038461538	906.8111991943163	467.7507448617052	340.5769231	346.6730769	52	8.989428455	7.595599689	0.534848445	0.928571429	0.641975309	0.559870534
347	2.601851852	0.037037037	0.018518519	0.037037037	0.009259259	0.018518519	0.009259259	0.111111111	0.203703704	0.157407407	0.148148148	0.083333333	0.083333333	0.055555556	0.074074074	4.416666667	0.12037037	0.009259259	0.037037037	6.731481481	11.52777778	1.0	815.5366579656842	556.8058042875923	123.3703704	348.3518519	108	12.53140042	11.18081584	0.451593164	0.955752212	0.692307692	1.271377759
348	2.927927928	0.027027027	0.009009009	0.0	0.027027027	0.063063063	0.027027027	0.126126126	0.144144144	0.252252252	0.072072072	0.045045045	0.081081081	0.018018018	0.072072072	5.063063063	0.171171171	0.0	0.063063063	8.900900901	14.45945946	1.036036036	867.7536399645059	506.6913702234613	246.6486486	348.4144144	111	13.62863854	10.46428126	0.640670903	0.965217391	0.711538462	-0.84068163
349	4.734939759	0.096385542	0.012048193	0.024096386	0.012048193	0.168674699	0.072289157	8.168674699	6.108433735	4.590361446	0.65060241	0.397590361	0.361445783	0.096385542	0.024096386	2.807228916	0.337349398	0.048192771	0.34939759	10.98795181	19.44578313	0.734939759	881.8666552777579	492.86413797157684	280.3012048	348.0843373	83	10.94920814	9.698841134	0.464061516	0.988095238	0.754545455	1.435563673
350	5.048192771	0.072289157	0.012048193	0.012048193	0.0	0.0	0.060240964	8.265060241	0.445783133	0.13253012	0.313253012	0.096385542	0.301204819	1.409638554	0.048192771	11.19277108	0.373493976	0.084337349	3.891566265	15.21686747	24.89156627	1.144578313	855.0744763211219	519.9964665162024	215.373494	349.7951807	83	10.68587898	9.921032394	0.371520999	1.0	0.83	-0.908352112
351	3.726190476	0.035714286	0.023809524	0.0	0.19047619	0.011904762	0.05952381	1.928571429	0.107142857	0.142857143	13.70238095	0.166666667	0.285714286	0.214285714	0.023809524	0.05952381	0.0	0.0	0.071428571	12.45238095	19.28571429	1.083333333	775.2463968461801	597.3297308191613	26.05952381	350.5833333	84	10.41868531	10.28393828	0.160309542	0.976744186	0.694214876	0.657191415
352	4.328947368	0.131578947	0.039473684	0.013157895	0.013157895	0.105263158	0.157894737	9.605263158	8.197368421	3.105263158	0.263157895	0.618421053	0.394736842	0.065789474	0.105263158	3.855263158	0.171052632	0.131578947	0.473684211	14.48684211	27.47368421	0.697368421	897.7251965726346	481.9519453528873	312.6578947	353.3947368	76	11.49643991	8.453769485	0.677700509	0.987012987	0.791666667	-1.473995867
353	2.330882353	0.058823529	0.029411765	0.022058824	0.014705882	0.029411765	0.051470588	0.102941176	0.183823529	0.110294118	0.176470588	0.058823529	0.058823529	0.036764706	0.066176471	3.882352941	0.198529412	0.036764706	0.014705882	6.257352941	10.08823529	0.955882353	770.3409919692684	605.9074413828275	9.911764706	355.3308824	136	13.77971105	12.6168317	0.402069143	0.971428571	0.697435897	-0.084837553
354	2.870229008	0.015267176	0.038167939	0.0	0.038167939	0.030534351	0.015267176	0.083969466	0.152671756	0.06870229	0.06870229	0.145038168	0.038167939	0.06870229	0.076335878	3.778625954	0.114503817	0.015267176	0.061068702	7.381679389	12.27480916	0.893129771	848.5517433173808	531.3578444354738	193.9541985	356.0534351	131	14.16816531	11.86600872	0.546418905	0.935714286	0.727777778	-1.428943451
355	2.226277372	0.058394161	0.00729927	0.00729927	0.0	0.00729927	0.01459854	0.051094891	0.175182482	0.189781022	0.04379562	0.094890511	0.065693431	0.02919708	0.051094891	3.686131387	0.145985401	0.01459854	0.03649635	6.408759124	10.59124088	0.98540146	836.2204106103072	544.7715726774005	162.9781022	357.9781022	137	14.07180343	12.49284569	0.460243364	0.958041958	0.702564103	0.315478475
356	2.757142857	2.271428571	0.042857143	0.014285714	0.028571429	0.028571429	0.0	0.742857143	0.142857143	0.128571429	10.8	0.114285714	0.214285714	0.057142857	0.014285714	0.228571429	0.185714286	0.014285714	0.057142857	15.48571429	25.11428571	0.871428571	895.1936750319844	488.49374172935865	301.8285714	358.4428571	70	10.18305426	8.835647751	0.497120531	0.921052632	0.636363636	-1.138004421
357	3.4	0.12	0.026666667	0.013333333	0.0	0.053333333	0.053333333	4.146666667	0.293333333	0.08	0.053333333	0.106666667	0.306666667	1.026666667	0.04	9.986666667	0.28	0.053333333	2.0	13.69333333	23.94666667	0.84	921.0889171961774	464.23232812550134	362.2666667	359.2	75	10.04917985	9.547575954	0.311990896	0.9375	0.681818182	0.273931766
358	2.411764706	0.039215686	0.049019608	0.029411765	0.019607843	0.019607843	0.009803922	0.156862745	0.5	0.245098039	0.215686275	0.166666667	0.078431373	0.039215686	0.039215686	4.588235294	0.176470588	0.0	0.058823529	8.588235294	14.62745098	0.862745098	784.4490904042309	595.8515437958565	39.10784314	359.627451	102	12.34609994	10.62693538	0.509023844	0.953271028	0.85	-1.392684802
359	3.307017544	0.096491228	0.0	0.01754386	0.035087719	0.026315789	0.061403509	5.964912281	4.298245614	3.0	0.394736842	0.464912281	0.315789474	0.026315789	0.00877193	1.710526316	0.096491228	0.035087719	0.307017544	19.8245614	33.90350877	0.929824561	790.4327227788696	591.1847123589366	51.96491228	360.9561404	114	14.48894327	10.14209797	0.714153824	0.93442623	0.674556213	0.594012209
360	2.55	1.4	0.0375	0.0375	0.025	0.0875	0.0125	0.6	0.05	0.0875	9.3	0.3	0.3	0.05	0.0875	0.3375	0.175	0.025	0.1	17.2	26.1875	0.8875	860.9163530081494	523.0888710756761	218.9	360.4875	80	10.78727931	9.48008993	0.477151201	0.952380952	0.727272727	1.256925452
361	4.271604938	0.098765432	0.0	0.0	0.012345679	0.037037037	0.049382716	3.456790123	0.185185185	0.148148148	0.407407407	0.197530864	0.209876543	1.209876543	0.086419753	4.765432099	0.234567901	0.024691358	1.888888889	12.27160494	20.81481481	0.765432099	878.5462708159426	506.29749792677654	260.3703704	360.6666667	81	10.83460281	9.538579338	0.474266962	0.964285714	0.81	-1.013504564
362	2.259541985	0.022900763	0.022900763	0.022900763	0.0	0.007633588	0.030534351	0.030534351	0.13740458	0.129770992	0.145038168	0.122137405	0.038167939	0.061068702	0.015267176	3.832061069	0.198473282	0.007633588	0.045801527	6.473282443	11.77862595	0.778625954	827.4640015454843	555.9051193716897	139.0839695	361.3206107	131	14.21841188	11.9305839	0.543986473	0.935714286	0.71978022	-1.361548077
363	4.088235294	0.102941176	0.014705882	0.029411765	0.279411765	0.073529412	0.147058824	1.235294118	0.176470588	0.088235294	19.16176471	0.088235294	0.132352941	0.088235294	0.0	0.132352941	0.044117647	0.0	0.058823529	13.91176471	24.44117647	1.058823529	884.8605705081084	504.5851948267609	270.1470588	366.0147059	68	9.697141638	8.916182817	0.393171747	0.971428571	0.839506173	-0.616656337
